site_code,qtr,collection_period,lowest_taxon,is_baseline,AFDM,AFDM_b_all,AFDM_sd20,AFDM_b_qtr,AFDM_b_qtr_fill,AFDM_RR_b_qtr,AFDM_RR_b_all,AFDM_LRR_b_qtr,AFDM_LRR_b_all
EM,1,2018-02-01,E. gracile,test,0.00579974882722056,6.056328044581595e-4,8.564525282887833e-5,NA,6.056328044581595e-4,0.48975069366714385,0.48975069366714385,-0.7138588057886199,-0.7138588057886199
EM,1,2018-02-01,G. affinis,test,0.02222448305494495,0.002072431041083816,0.001941125256269279,0.001295625156184387,0.001295625156184387,1.8528286490900379,1.669262134965317,0.6167134708687678,0.5123816934405548
EM,1,2018-02-01,L. cyanellus,test,0.02603837910112188,0.022514972766321355,0.02762185536956738,0.07655491326216102,0.07655491326216102,-0.5836356626923376,0.10836257991426118,-0.5384783560916591,-2.222272453316097
EM,1,2018-02-01,L. gulosus,test,0.06032633329434801,0.02607712816231664,0.015433855749207206,0.03243941166514551,0.03243941166514551,0.6570996282708925,0.9493329119196748,-0.41991963079009786,-0.05199573902331578
EM,1,2018-02-01,L. humilis,test,0.0010896175853107,0,NA,NA,0,0.10896175853107,0.10896175853107,-2.216758297475947,-2.216758297475947
EM,1,2018-02-01,L. macrochirus,test,0.11613140816975594,0.06692639608332905,0.034328422093700774,0.06910918797915529,0.06910918797915529,0.5943964461244461,0.6396375573493199,-0.5202087645257245,-0.44685357968794415
EM,1,2018-02-01,L. megalotis,test,0.9395815259331822,0.10096449610659303,0.06233177357549102,0.13044195538908618,0.13044195538908618,5.761380694981228,7.557525688405863,1.7511771499731852,2.022543846727011
EM,1,2018-02-01,L. oculatus,test,0.6982201759819173,0.7520961165526594,0.8749875926018783,0.2299264141615023,0.2299264141615023,1.9518224513003857,-0.07069441688595635,0.6687635265284102,-2.6493886782790717
EM,1,2018-02-01,N. gyrinus,test,0.00704728922784566,0.0024854403015158967,0.001021068374668008,0.002399770059075145,0.002399770059075145,0.37480688324289435,0.3653734923369819,-0.9813443636773966,-1.0068351819034569
EM,1,2018-02-01,P. annularis,test,0.00650728647992443,0.08701081261040501,0.08598325048553988,0.05941947234490814,0.05941947234490814,-0.7622095656690018,-0.8298407565534203,-0.2715337405437189,-0.18652145617308846
EM,1,2018-02-01,P. vigilax,test,0.02452223710095389,6.330330246834303e-4,NA,NA,6.330330246834303e-4,2.2466970638400414,2.2466970638400414,0.809461166063706,0.809461166063706
EM,1,2018-03-01,C. lutrensis,test,0.00253514175453104,1.9125184298806924e-4,NA,1.9125184298806924e-4,1.9125184298806924e-4,0.22999038269824004,0.22999038269824004,-1.4697177852886643,-1.4697177852886643
EM,1,2018-03-01,D. cepedianum,test,0.08802382116150097,0.01309889019216845,NA,NA,0.01309889019216845,3.2436593423321867,3.2436593423321867,1.176702119127528,1.176702119127528
EM,1,2018-03-01,E. gracile,test,0.00117612115561356,6.056328044581595e-4,8.564525282887833e-5,NA,6.056328044581595e-4,0.05379107137441071,0.05379107137441071,-2.922647785170658,-2.922647785170658
EM,1,2018-03-01,G. affinis,test,0.03876896222140193,0.002072431041083816,0.001941125256269279,0.001295625156184387,0.001295625156184387,3.317508906950651,3.039696897454685,1.199214172058798,1.1117578056626347
EM,1,2018-03-01,L. auritus,test,0.00425199579045455,5.768483423865332e-4,NA,NA,5.768483423865332e-4,0.34747094116306154,0.34747094116306154,-1.0570742400261917,-1.0570742400261917
EM,1,2018-03-01,L. gulosus,test,0.00533768102059745,0.02607712816231664,0.015433855749207206,0.03243941166514551,0.03243941166514551,-0.6385981704549893,-0.5748641368683554,-0.4484798636366753,-0.5536215498113879
EM,1,2018-03-01,L. macrochirus,test,0.0296236883713259,0.06692639608332905,0.034328422093700774,0.06910918797915529,0.06910918797915529,-0.4991265947292184,-0.48491427664953535,-0.6948955185540819,-0.7237831528428461
EM,1,2018-03-01,L. megalotis,test,0.3401060188096882,0.10096449610659303,0.06233177357549102,0.13044195538908618,0.13044195538908618,1.4928876690711124,2.1551174573295473,0.40071227732805187,0.7678452266316663
EM,1,2018-03-01,L. oculatus,test,2.043987533045171,0.7520961165526594,0.8749875926018783,0.2299264141615023,0.2299264141615023,7.560906227117473,1.6951817342100897,2.0229910543192853,0.5277899529080553
EM,1,2018-03-01,N. gyrinus,test,8.250966262929026e-4,0.0024854403015158967,0.001021068374668008,0.002399770059075145,0.002399770059075145,-0.12699214786082022,-0.13298238869648887,-2.0636300223025246,-2.0175385753440045
EM,1,2018-03-01,P. nigromaculatus,test,0.06960037473068426,0.00160549519017122,NA,0.00160549519017122,0.00160549519017122,5.858852071913175,5.858852071913175,1.7679536922345578,1.7679536922345578
EM,1,2018-03-01,P. vigilax,test,0.00620020875513914,6.330330246834303e-4,NA,NA,6.330330246834303e-4,0.5235736329918393,0.5235736329918393,-0.6470776033727993,-0.6470776033727993
EM,2,2018-04-01,C. lutrensis,test,0.01063434974755877,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,1.0247119848927988,1.0247119848927988,0.024411582756697744,0.024411582756697744
EM,2,2018-04-01,G. affinis,test,0.01464126307190398,0.002072431041083816,0.001941125256269279,9.251649897229364e-4,9.251649897229364e-4,1.2554591253389287,1.0411185607974929,0.2275013426051854,0.04029567440371213
EM,2,2018-04-01,L. macrochirus,test,0.00400134527233114,0.06692639608332905,0.034328422093700774,0.06997241258627034,0.06997241258627034,-0.8249228100099248,-0.8179903650085929,-0.19246546064913853,-0.20090472116686123
EM,2,2018-04-01,L. megalotis,test,0.02975019002230841,0.10096449610659303,0.06233177357549102,0.06664329450440117,0.06664329450440117,-0.4813611513003816,-0.6417756001512034,-0.7311374563071091,-0.4435165688676506
EM,2,2018-04-01,N. gyrinus,test,0.00266751013084357,0.0024854403015158967,0.001021068374668008,NA,0.0024854403015158967,0.014582571774066124,0.014582571774066124,-4.227928177417092,-4.227928177417092
EM,2,2018-04-01,N. texanus,test,1.0199850935636124e-4,0.00116949832850963,NA,NA,0.00116949832850963,-0.09557276323042412,-0.09557276323042412,-2.3478674029649254,-2.3478674029649254
EM,2,2018-04-01,P. vigilax,test,0.02045409193415709,6.330330246834303e-4,NA,NA,6.330330246834303e-4,1.8641020735533524,1.8641020735533524,0.6227794752540945,0.6227794752540945
EM,2,2018-05-01,C. lutrensis,test,0.007013018235354,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,0.6693747242699669,0.6693747242699669,-0.40141124970182673,-0.40141124970182673
EM,2,2018-05-01,C. venusta,test,0.00109811768020356,7.794741977679386e-4,6.530689746930022e-4,8.702414914776224e-4,8.702414914776224e-4,0.020963305084306983,0.029560206424688283,-3.8649817466403293,-3.521326199682666
EM,2,2018-05-01,D. cepedianum,test,0.09373417417792893,0.01309889019216845,NA,NA,0.01309889019216845,3.490872648639172,3.490872648639172,1.2501517475489181,1.2501517475489181
EM,2,2018-05-01,G. affinis,test,0.01052317092802305,0.002072431041083816,0.001941125256269279,9.251649897229364e-4,9.251649897229364e-4,0.8785227451785623,0.7000031607702237,-0.1295134807640682,-0.3566704285628928
EM,2,2018-05-01,L. cyanellus,test,0.01054416419800183,0.022514972766321355,0.02762185536956738,0.00364848106976331,0.00364848106976331,0.5052344720992534,-0.3681629584730501,-0.6827326562745804,-0.9992296168922694
EM,2,2018-05-01,L. gulosus,test,0.00895718419557434,0.02607712816231664,0.015433855749207206,0.01301550427571661,0.01301550427571661,-0.17632983538075925,-0.4745373270765067,-1.735398973148862,-0.7454149979007626
EM,2,2018-05-01,L. macrochirus,test,0.21295498305299168,0.06692639608332905,0.034328422093700774,0.06997241258627034,0.06997241258627034,1.7878986745895498,1.8982897211443517,0.5810410054528892,0.6409533340308806
EM,2,2018-05-01,L. megalotis,test,0.5614794090007869,0.10096449610659303,0.06233177357549102,0.06664329450440117,0.06664329450440117,6.456352348840775,4.150110432185634,1.8650645064363685,1.4231349440537757
EM,2,2018-05-01,L. oculatus,test,3.257887401296257,0.7520961165526594,0.8749875926018783,0.24100268629046745,0.24100268629046745,12.019332380827846,3.288025263897867,2.486516385204115,1.1902871608316488
EM,2,2018-05-01,N. gyrinus,test,0.00160324142376374,0.0024854403015158967,0.001021068374668008,NA,0.0024854403015158967,-0.07065821120021262,-0.07065821120021262,-2.649900952964385,-2.649900952964385
EM,2,2018-05-01,P. vigilax,test,0.01114627006888724,6.330330246834303e-4,NA,NA,6.330330246834303e-4,0.9887336021432899,0.9887336021432899,-0.011330344469361868,-0.011330344469361868
EM,2,2018-06-01,C. lutrensis,test,0.00107266093922284,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,0.0864868330028769,0.0864868330028769,-2.4477630962508057,-2.4477630962508057
EM,2,2018-06-01,D. cepedianum,test,0.00284188893215579,0.01309889019216845,NA,NA,0.01309889019216845,-0.44404736221873714,-0.44404736221873714,-0.8118240505751073,-0.8118240505751073
EM,2,2018-06-01,G. affinis,test,0.00205757242864587,0.002072431041083816,0.001941125256269279,9.251649897229364e-4,9.251649897229364e-4,0.10365128947600921,-0.0012307887605554134,-2.2667229995022944,-6.700100046378513
EM,2,2018-06-01,L. cyanellus,test,0.00551272766922038,0.022514972766321355,0.02762185536956738,0.00364848106976331,0.00364848106976331,0.1365900417730073,-0.5229051003453926,-1.9907712351396707,-0.6483552838761789
EM,2,2018-06-01,L. megalotis,test,0.02834426813327783,0.10096449610659303,0.06233177357549102,0.06664329450440117,0.06664329450440117,-0.499704855053224,-0.6544456156819373,-0.6937376447431676,-0.4239667900075283
EM,2,2018-06-01,L. oculatus,test,0.4759718907677668,0.7520961165526594,0.8749875926018783,0.24100268629046745,0.24100268629046745,0.9361222700437011,-0.36232204808225515,-0.06600918064738172,-1.0152218270612194
EM,2,2018-06-01,P. annularis,test,8.106837234032958e-4,0.08701081261040501,0.08598325048553988,NA,0.08701081261040501,-0.8885620743450634,-0.8885620743450634,-0.11815076962403537,-0.11815076962403537
EM,3,2018-07-01,A. natalis,test,0.21068946957446405,0,NA,NA,0,21.068946957446403,21.068946957446403,3.0478002482779343,3.0478002482779343
EM,3,2018-07-01,C. lutrensis,test,4.464822904750567e-4,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,0.025044072251299995,0.025044072251299995,-3.6871181161287896,-3.6871181161287896
EM,3,2018-07-01,L. megalotis,test,0.0122081319383964,0.10096449610659303,0.06233177357549102,0.07821901435417772,0.07821901435417772,-0.7482613912547675,-0.7998627244063439,-0.2900029085031757,-0.22331516053029918
EM,3,2018-07-01,L. oculatus,test,0.8806475075493532,0.7520961165526594,0.8749875926018783,0.9155901011060534,0.9155901011060534,-0.03775169323326262,0.16868133586376977,-3.2767249504317464,-1.7797439306202583
EM,3,2018-07-01,N. texanus,test,3.1534211254354087e-4,0.00116949832850963,NA,NA,0.00116949832850963,-0.07647220948016034,-0.07647220948016034,-2.570827878919056,-2.570827878919056
EM,3,2018-07-01,P. vigilax,test,2.8298250169118147e-4,6.330330246834303e-4,NA,6.330330246834303e-4,6.330330246834303e-4,-0.032921041642553404,-0.032921041642553404,-3.4136432620410044,-3.4136432620410044
EM,4,2017-10-01,C. lutrensis,test,4.983392895250566e-4,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,0.030132455881587698,0.030132455881587698,-3.502152419649941,-3.502152419649941
EM,4,2017-10-01,D. cepedianum,test,0.1760175149557101,0.01309889019216845,NA,NA,0.01309889019216845,7.053093174960341,7.053093174960341,1.953466268823645,1.953466268823645
EM,4,2017-10-01,E. gracile,test,5.078204477124273e-4,6.056328044581595e-4,8.564525282887833e-5,6.056328044581595e-4,6.056328044581595e-4,-0.009222679923881205,-0.009222679923881205,-4.68608961945293,-4.68608961945293
EM,4,2017-10-01,G. affinis,test,0.00955591775997885,0.002072431041083816,0.001941125256269279,0.004452550378183925,0.004452550378183925,0.3531118901684259,0.6198823330137816,-1.040970302957347,-0.47822560441618206
EM,4,2017-10-01,I. bubalus,test,0.7231098516768343,1.683371604037482,0.16471768318240707,1.7998445947970994,1.7998445947970994,-0.5949321539626319,-0.5670708957626956,-0.5193079068916344,-0.5672709464523006
EM,4,2017-10-01,L. cyanellus,test,0.00533442128240966,0.022514972766321355,0.02762185536956738,0.010241271689777716,0.010241271689777716,-0.2424180892668973,-0.5283889243083456,-1.4170914018828156,-0.637922667362986
EM,4,2017-10-01,L. gulosus,test,0.0084769257078269,0.02607712816231664,0.015433855749207206,0.016585026852062937,0.016585026852062937,-0.30498751005048796,-0.4878493203589731,-1.1874844538673641,-0.7177486905643885
EM,4,2017-10-01,L. macrochirus,test,0.02241750746584653,0.06692639608332905,0.034328422093700774,0.10099575646614856,0.10099575646614856,-0.7079392176967305,-0.5785905863738777,-0.3453970396846331,-0.5471601562339173
EM,4,2017-10-01,L. megalotis,test,0.07990273230001828,0.10096449610659303,0.06233177357549102,0.11139311937761112,0.11139311937761112,-0.2594083358187491,-0.18980633036302638,-1.3493518726170788,-1.661751040554144
EM,4,2017-10-01,N. texanus,test,6.903773218803705e-4,0.00116949832850963,NA,0.00116949832850963,0.00116949832850963,-0.042895481295370734,-0.042895481295370734,-3.148988789706116,-3.148988789706116
EM,4,2017-10-01,P. vigilax,test,0.00571047335517757,6.330330246834303e-4,NA,NA,6.330330246834303e-4,0.4775157115291012,0.4775157115291012,-0.7391582158768014,-0.7391582158768014
EM,4,2017-11-01,A. natalis,test,0.008612548789153,0,NA,NA,0,0.8612548789153,0.8612548789153,-0.14936479174688916,-0.14936479174688916
EM,4,2017-11-01,C. lutrensis,test,5.727958365721431e-4,1.9125184298806924e-4,NA,NA,1.9125184298806924e-4,0.03743838337648276,0.03743838337648276,-3.2850588073519225,-3.2850588073519225
EM,4,2017-11-01,D. cepedianum,test,0.2516759091324925,0.01309889019216845,NA,NA,0.01309889019216845,10.328505696832666,10.328505696832666,2.334907616020395,2.334907616020395
EM,4,2017-11-01,E. gracile,test,0.001001153924793,6.056328044581595e-4,8.564525282887833e-5,6.056328044581595e-4,6.056328044581595e-4,0.03729349560061896,0.03729349560061896,-3.2889363482189027,-3.2889363482189027
EM,4,2017-11-01,G. affinis,test,0.02716214674110526,0.002072431041083816,0.001941125256269279,0.004452550378183925,0.004452550378183925,1.571321031144883,2.0782653978008545,0.45191668667531104,0.7315336024240386
EM,4,2017-11-01,I. punctatus,test,0.06222586065979694,9.47665591710202e-4,NA,NA,9.47665591710202e-4,5.5973754911264235,5.5973754911264235,1.7222978255857504,1.7222978255857504
EM,4,2017-11-01,L. auritus,test,0.032107541971008,5.768483423865332e-4,NA,NA,5.768483423865332e-4,2.9811048251739383,2.9811048251739383,1.0922939785104002,1.0922939785104002
EM,4,2017-11-01,L. gulosus,test,0.07095770673429176,0.02607712816231664,0.015433855749207206,0.016585026852062937,0.016585026852062937,2.045236974361364,1.2440174941323041,0.7155136626645177,0.21834605702542578
EM,4,2017-11-01,L. macrochirus,test,0.06453366479879971,0.06692639608332905,0.034328422093700774,0.10099575646614856,0.10099575646614856,-0.32849987087992,-0.031104164582693557,-1.1132188341171534,-3.470413559350645
EM,4,2017-11-01,L. megalotis,test,0.3821637857245518,0.10096449610659303,0.06233177357549102,0.11139311937761112,0.11139311937761112,2.230527296235537,2.534137489777247,0.8022380132317849,0.9298533384291058
EM,4,2017-11-01,L. miniatus,test,0.00192581376747472,0,NA,NA,0,0.192581376747472,0.192581376747472,-1.6472364782316313,-1.6472364782316313
EM,4,2017-11-01,L. oculatus,test,0.6054397634684934,0.7520961165526594,0.8749875926018783,1.9805409824903777,1.9805409824903777,-0.6908178385262317,-0.19243813201353893,-0.3698791100461602,-1.6479805690492797
EM,4,2017-11-01,N. gyrinus,test,0.0044741436146321,0.0024854403015158967,0.001021068374668008,0.0026567807863974,0.0026567807863974,0.14358807811445004,0.15928179263928313,-1.9408066473016043,-1.8370803646481233
EM,4,2017-11-01,P. olivaris,test,0.1917919998592565,0,NA,NA,0,19.17919998592565,19.17919998592565,2.9538263577368644,2.9538263577368644
