site_code,collection_period,z_richness,z_shannon,z_simpson,z_canopy,z_d_oxygen,z_depth_mx,z_doc,z_ln_nitrate,z_ln_q2wk_cdc,z_ln_q2wk_max,z_ln_q2wk_med,z_ln_q2wk_min,z_ln_q2wk_mu,z_ln_q2wk_q25,z_ln_q2wk_q75,z_ln_q2wk_rsd,z_ln_q2wk_sd,z_ln_turbidity,z_ph,z_sand,z_silt,z_sqrt_ammonia,z_sqrt_bluegreen_cyano,z_sqrt_conductivity,z_sqrt_diatoms,z_sqrt_gravel,z_sqrt_green_algae,z_sqrt_phosphate,z_sqrt_rain,z_temperature,z_total_algae,z_width,z_ln_density,z_ln_biomass,z_sqrt_centroid_dist
SF,2019-04-01,5.375,2.3015140444038518,1.604077758800238,-0.4602158652574889,-0.736519209956711,-0.043601562499999996,0.35024176917909866,-0.35290310918705803,-1.7605078372042227,-0.33113322628157693,0.48545375495874055,1.1850060913182703,0.04047708035804343,0.7043410794034792,0.18279393940878164,-1.562355151448754,-1.0769013964900136,0.5495433867402069,0.29259216044372405,0.06516662570312501,-0.030215870161458325,0.27650765871949545,1.1166110770945865,-0.06457025797469651,1.2837827520248828,0.01851337003031861,-0.6931555012945809,-0.2516543145363486,-0.1439578389853544,-2.5650872564935057,0.8621208795572013,0.06136406250000004,0.734984474098509,0.4915748933853576,-0.026428969571751337
SF,2019-10-01,0.375,0.3470873738363065,0.05502096554265723,-0.4502158652574889,14.713480790043292,-0.05610156250000001,0.3485666464295072,-0.31938946600238083,-0.6209918348969959,-0.3731814625250762,0.47887478386069837,0.7988839460532366,-0.030012797396501423,0.6310688782971536,0.173389481380803,-0.9113325285580485,-0.4324577446973503,-0.3775672592630972,0.11862038625017579,0.177666625703125,-0.09271587016145832,0.20289723361434242,-0.707938214956459,0.03850975498440512,-0.5303148838503672,-0.16380818676363607,-0.7884656810989057,-0.1354942091781587,0.6190686146931004,4.909912743506496,7.719316491119988,0.06136406250000004,0.4239657214674922,0.6380281350756065,0.46184357273048415
SF,2020-01-01,-0.625,-1.6640123685399593,-1.2818058270084065,0.033500350958727276,10.713480790043278,-0.05610156250000001,0.39947049258335277,0.4673994718516856,-2.400498128828038,-0.3731814625250762,0.5145349642595831,1.2602295125558576,0.0824217191085097,0.8205125111655214,0.17966893686564678,-2.376382780014083,-1.8618478157545009,-1.1134559882003137,-0.250472355685309,-0.05983337429687499,0.032284129838541675,-0.012250567678762092,0.11404183744645446,-0.057005925385769984,0.640041309676584,-0.2691687024214624,-0.7884656810989057,0.44247658058725114,0.2824669292466613,-4.590087256493504,3.1806143403766836,0.22636406250000007,1.1473701175598428,0.4247765612601143,-0.3348307348705235
SF,2020-06-01,3.375,2.805849434055044,2.336651006358644,0.05377062122899756,0.08848079004329179,-0.07722656250000001,-0.21500888885994662,5.590121347349708e-4,-0.3712417056951747,-0.4496518265169138,0.26231020364453084,-0.671291899047356,-0.27080348664807774,0.356939772250076,-0.0017140933460439989,-0.27536741957306066,-0.013057215928529597,0.7348956663389115,-0.4279723556853092,-0.009833374296875003,0.007284129838541653,0.04716377424230722,-0.7858997564261714,0.008615279972703505,-0.995372089160777,0.01851337003031861,-1.076147753550687,0.1859649877164351,1.2524789439439843,3.3099127435064943,11.74641122909109,-0.12323593750000006,0.2869052745591821,3.5076939822919355,0.3009893928849161
SF,2020-09-01,-0.625,0.24167672774181126,0.3715183293569946,0.10106791852629482,3.6144548160173002,-0.053601562500000005,-0.8008312315545778,-0.186008541272501,-0.37124170569517423,-0.5690918633809274,0.26231020364453084,-0.8944354503615657,-0.4311461367232572,-0.12441003338296097,-0.03026027525240549,-0.12900298261690812,0.13330722102762227,-0.22179717533089605,-0.4929885894515431,-0.13483337429687497,0.26978412983854166,0.04781831532374747,-0.6356175533768338,0.20312663963614597,-0.538613686665062,-0.2691687024214624,-0.22884989316348303,-0.10893148807897002,-0.8091581908903596,0.6013088474025956,3.3461221672386703,-0.17111093749999995,-0.36969960840690264,-0.19663332897571462,0.21828740779470712
SF,2020-11-01,-0.625,-0.4000194012685818,-0.2837012945291941,0.14160845906683528,-0.2865192099567082,-0.0511015625,1.4235881396421775,-1.3412796058755154,-0.4692752395415841,-0.4971183637558374,0.2032212872745247,0.16161722388774802,-0.29115207191905546,0.3517983727496574,-0.10853492010097332,-0.6751974424045173,-0.4719761551299928,-1.227588489930977,-0.7404723556853092,-0.12233337429687499,0.06978412983854165,0.10795780927848164,0.5936149177083407,0.035995180565349116,0.5289664927553189,-0.06849800695931108,1.3367853966122243,-0.7096414412111826,0.1836042748454254,0.43491274350649434,-10.102920076840556,-0.12713593749999985,0.4561555495270199,0.4590189158046544,0.06652017286129353
TR,2017-04-01,-3.571428571428571,-0.9511773621547426,-0.5016876394369665,-0.4017229730540541,78.34201298701298,-0.10276785714285716,1.0408444987221248,-0.7588997703156104,-2.397129162454931,-2.121280937297375,0.03769210522759714,0.801610445223229,-1.2197805653126654,0.7065521743372827,-0.3809507370271372,-2.095663004264903,-2.057970899037306,2.730839063008523,-0.04039076994434154,0.18867089599404763,-0.4991619674107143,-0.24384823309839643,0.18164350886799263,0.7537125065898902,0.6135000932806836,0.9341111856176536,0.1345667060499367,-0.26190398983961605,0.9312306978842901,0.18868274582560218,-3.3705405888781304,0.10017678571428545,-0.6184735727437292,0.6540871773868185,-0.006996163420321833
TR,2017-10-01,-1.5714285714285712,-1.535683051911669,-1.1837144631095564,0.10388513519594589,-38.08298701298702,0.005982142857142825,14.117258433148352,-1.8024152926216583,-2.251947152610433,-2.755004697386519,-0.23424161025604462,-0.8078274672108713,-1.9247622035196137,-0.8249241966271057,-0.9648986256220906,-2.4964433150474803,-2.7306849253035246,0.747549715328772,-0.9628907699443419,0.08762922924404765,-0.17207863416071428,-1.5247820785604609,-1.1448004752830592,1.0529338006293187e-4,-1.7165106223001032,0.6170570345458499,-1.1875911518990434,0.060179509329497005,0.1562966359564495,3.938682745825602,16.258299091705204,0.3326767857142854,-0.0023679400733744305,0.15225844222039292,-0.06862170898137865
TR,2017-11-01,2.428571428571429,-0.2518229836849395,-0.38924717227482475,0.02280405419594589,-24.607987012987017,0.013482142857142831,5.617258433148352,-1.3002459681340675,-0.11559747865871817,-0.6659937046905329,-0.5219236827078254,-0.114680286650926,-1.0053018968841798,-0.4194590885189413,-1.018008450936039,-0.2201331029790543,-0.7420567856868798,0.46449342730021437,-0.27789076994434225,0.15012922932738093,-0.09707863407738093,0.4460256221165797,0.9808539095519087,-0.06450069436652228,0.7957950016760116,-0.22512572486689097,0.31648624487723076,-0.4603549285634545,-0.7818712715609237,2.4136827458256036,-8.210406195884595,1.012676785714286,0.30377580208067084,-0.596527687721417,-0.012929406454035841
TR,2017-12-01,-2.571428571428571,-0.6952820473725567,-0.5498855214861931,-0.04476351330405415,41.867012987012984,-0.10401785714285716,-6.882741566851647,2.746013918959104,1.2627143790026603,1.1492962619477165,-0.06239135332938517,-0.114680286650926,1.122779104421061,-0.8249241966271057,0.6650178181555506,1.309543671049906,1.2471523177205208,0.02688299146417128,-0.08539076994434236,-0.08320410400595238,-0.08041196741071421,-0.1836081527210398,0.9580144175820859,-0.5385256061684247,0.5196293712857899,0.7993785916474969,-2.979350621127098,0.15680634501856883,-0.4693280506369195,-14.248817254174396,20.749328262981237,-0.3373232142857141,0.5265814584769841,-0.6390609329228163,-0.12455629921452871
TR,2018-02-01,0.4285714285714288,-1.0812862722345198,-0.8753554300761861,-0.2339527028040541,-2.132987012987016,-0.10401785714285716,2.4683222629355885,-0.30691464650533096,2.3146507585914184,0.08272332702422336,-2.3136831519358805,-0.8078274672108713,-0.4844006211294474,-1.5180713771870509,-2.6274463633701393,2.345796426272584,0.03211327433670341,0.03848644477338237,-0.2978907699443418,-0.18320410400595238,0.21958803258928572,0.7357547781900854,0.6648166113450025,0.5370062213590003,1.2815997736588554,0.026188703414015135,-0.2713004200248883,-0.4603549285634545,-1.1081243338657192,-7.536317254174396,-4.621305214686538,-1.0123232142857144,2.3894349803713775,1.3874991385895192,0.07751174367921143
TR,2018-04-01,-0.5714285714285712,-0.48727314382964604,-0.33732008452672146,-0.017736486304054,6.209512987012985,-0.09901785714285716,-1.200923385033466,-1.206303567576883,-0.40221628678916854,-0.03421547050687934,0.4589055703039009,-0.8078274672108713,-0.2014288729778495,0.8568343773866207,0.23215373585927201,-0.5777628834824742,-0.11885731317857351,0.01936493388768623,0.2996092300556583,0.016795895994047627,0.13625469925595246,-0.3506622373842059,-0.20711855342758634,-0.4314426127750526,0.11034016673922209,-1.477888693362259,-1.2746025288886726,-0.6475664706516009,-0.16913361125883952,-2.111317254174395,5.981707384866452,-0.362323214285714,1.235026833605853,0.7533687118552598,0.08130069986495059
TR,2018-06-01,-1.5714285714285712,-0.03076377430654187,0.1893612384636687,0.1782094594459459,-33.98298701298702,0.46348214285714284,-1.921650657760738,-1.4449294830394699,0.294113920330898,-0.5450410942728698,-0.7042452395017802,-0.8078274672108713,-0.604065124885536,-1.5180713771870509,-0.4102211193272507,0.19162338337148066,-0.5126218561302998,1.0363105937250467,0.2496092300556576,-0.11938831450595239,0.055772243089285745,-0.3877035090645551,0.28770672899196326,-0.27294145870486375,-0.12630407179389036,0.3138707758657959,1.0637006467074517,-0.5630090826235381,-0.4408261479783331,4.813682745825602,-9.194869279619311,-0.3373232142857141,0.8812096996824559,0.6935021515862069,-0.1484471452201186
TR,2018-07-01,2.428571428571429,-0.9916576537249226,-0.9358708164250165,0.19172297294594587,-12.857987012987017,-0.09651785714285716,-4.1587983850334656,0.3748038382309915,-0.032524608322956006,2.1474170120695035,2.1693194000780034,0.5784668939090193,2.5106735411799947,1.9476645256126757,3.1383145399999224,0.2029228024507881,2.372242202528792,-1.3509801258245262,0.01210923005565867,0.2292958959940476,-0.19291196741071426,1.4258297597130607,-0.479052268911228,-0.3560000510057497,-1.0974714138938795,0.026188703414015135,1.1950366487685389,-0.22268327668633492,2.0776344161846882,4.563682745825602,-4.069258327654559,-0.362323214285714,-0.1375373347021357,-0.34087625067961413,0.013133956277904368
TR,2018-09-01,-2.571428571428571,-1.168650701305662,-0.9533443938974591,0.0971283784459459,-21.182987012987017,-0.09401785714285715,-2.911082475942555,0.2541311208586443,-1.287318548476792,-0.6998952563662142,0.6040875801483989,1.4947576257831745,-0.6319939004105466,1.189978823915159,-0.30684276487341533,-1.4406928843722144,-0.836605304223816,-0.24396442636003712,0.6746092300556583,-0.08320410400595238,0.26958803258928576,0.8067905513068372,-0.22311889477402747,-0.1961832220658959,-0.5269265554262668,0.4832508242188658,-0.7821260437908788,0.5265533705246541,-0.38822152789743924,3.938682745825602,3.8821577590551914,-0.4173232142857142,-1.7314710606002706,-1.835922858249182,0.23968384867374337
TR,2019-10-01,1.4285714285714288,3.420141753298363,3.253867916118589,-0.41246621630405406,25.89201298701299,0.12848214285714282,-1.8468954130054929,1.1718284482175396,-0.46565248257322533,1.6693812111265043,2.080766002736558,2.0253858768453448,1.3406336369834797,2.5804311951837136,1.379886821862332,-0.49364468155187,1.5871213211846884,-1.888169941332264,-0.0628907699443424,0.07929589599404763,-0.16791196741071424,0.052564562665633474,-0.4119129660735994,-0.7604457910338001,-0.6338986749784346,0.6323245069843308,1.0096334254371762,0.5333417411243413,0.3262522171067168,2.8386827458256043,-5.530258023116902,0.7951767857142857,-3.2015835162678608,-3.4059740374134666,0.27185464328881226
TR,2020-01-01,2.428571428571429,0.12402059306182833,-0.055723930195299864,0.07010135126351369,3.7670129870129827,0.028482142857142845,-3.790741566851647,1.9283644630939871,-1.2057351403358552,-2.402183322763777,-1.215070863267771,-0.8078274672108713,-2.3422035026744936,-1.294927825872841,-2.2527529139287283,-1.2496776371740057,-2.464748500441776,-0.8016643380671744,0.2471092300556581,-0.08320410400595238,-0.20541196741071427,-0.07482273949548679,0.2140949116487172,0.3921264659215087,1.6638359638818616,1.1788682133524007,0.6038113106503888,0.2912912302928836,0.29591192316720694,-5.361317254174395,-0.07496581776454114,0.18517678571428542,0.2559296630297517,-0.18807285484824343,-0.20911516127695762
TR,2020-06-01,2.428571428571429,2.480925206748697,1.625226612283948,0.13766891883108123,-31.207987012987015,0.10098214285714285,-0.3339753330854123,0.44859070206680474,3.3707453050885103,3.396089995313347,0.03769210522759714,-0.8078274672108713,2.9802773914746465,-0.7071411609707222,3.248505296615998,3.3003794827011235,3.33807158792872,0.5511903748474238,-0.45789076994434197,-0.058204104005952384,0.24458803258928574,-0.010659358103714434,-1.8653466300311186,0.5734285452434662,-1.32704585553838,-0.3616799859166957,0.631567291517126,1.0349492126666244,1.2496075738309447,6.013682745825605,6.093775399801535,0.5037267857142855,-1.4068858997269984,0.49792537827313776,-0.21319843146016876
TR,2020-09-01,1.4285714285714288,1.5876375073234317,1.102865074140544,0.19847972964189198,18.136331168831163,-0.05901785714285718,0.30399756358313645,-0.11205834655030555,0.14544312918287794,1.6270219372873624,1.2836291086525655,0.9839320020171836,1.3372947357179656,1.3441295037424175,0.5159219089899163,0.3232668286335989,1.6068959372861649,-0.2228837325107853,0.44008000927643565,-0.1332041040059524,0.2945880325892858,-0.29451893660929374,0.3068766450996835,0.09515106910015803,-0.20715616842298523,-1.7655707658140394,0.7818494945664636,0.09435822331044541,-1.0403418540957947,2.109624304267161,-7.827157448897111,-0.28562321428571424,-0.2461069813009102,1.4802603718780987,-0.16703253723599698
TR,2020-11-01,-0.5714285714285712,-0.4191280699071207,-0.38917138957852626,0.11064189180405415,-10.157987012987014,-0.08151785714285714,-0.5008724079731426,0.008034583316254729,0.7704533680257191,-0.8483152614844873,-1.620535971375935,-0.8078274672108713,-0.8777217219828128,-1.5180713771870509,-1.21867914639819,0.9004849143925227,-0.7200510569834124,-1.1074549802404356,0.2621092300556569,-0.008204104005952395,0.1945880325892857,-0.39636002895504374,0.7373430554132652,0.26850933452621817,0.6506129918315139,-1.1809733691005382,0.75831899715627,-0.08160695533901463,-0.6390866668363184,-1.5613172541743978,-10.06650700190794,0.18495178571428594,1.7524678681681862,1.3875332500453057,0.2674119614788848
AR,2017-03-01,-2.352941176470588,-1.818283012820077,-1.8059210544599824,-0.22343004781498416,8.07779411764706,0.03041911764705879,-1.0658892268017626,-1.8026635260660804,0.3516139253957309,-0.0028189797618569656,-0.08062916639884943,0.17919109275638156,-0.16229446147069027,-0.0024306582384383546,-0.0219967978738822,0.535590570274765,0.45496140387591577,4.247850761659601,-0.9749988140417463,-0.10353088266098232,-0.03423907686241653,-0.1426783979489703,-0.020585308468651614,-0.4287359310196255,-0.13269295293486238,0.11231626745903367,0.400642281616046,0.9778715586966256,0.13287713775146415,-4.149999999999999,-3.0985343728596835,-0.42679117647058806,0.14777949647666366,-0.24792232686870697,0.175705404019587
AR,2017-09-01,-0.35294117647058787,0.12172956346577646,0.061708842395206354,0.11278616856001589,-8.684705882352944,0.06479411764705878,-0.8780970190095552,-0.4949504439292679,-1.2923984127287746,-0.8412672248720785,-0.07142463066977722,0.08659830592855666,-0.4000170641257297,0.059184374679529306,-0.3850584886843347,-0.9931919617321974,-1.064616592401975,1.889732204235791,0.22375118595825505,0.08396911733901768,0.015760923137583482,-0.32499995474292476,0.4362397469648758,-0.17689356607885465,0.27762170118352325,-0.05347598738371029,0.3011715438792617,-0.07788591930180788,1.421355688235069,3.8500000000000014,-4.714236866914982,-0.7976245098039216,-0.21346493404140987,-1.118413552581199,0.06014645729668022
AR,2017-11-01,2.647058823529412,0.34978286808747505,-0.01037960510960323,0.03846184443501588,11.82779411764706,0.012919117647058831,-2.593097019009556,1.1092227746029844,-1.6084295212163617,-1.0594670693309345,-0.1660805742715059,0.24818396424333322,-0.48634049392256973,0.03070490335766074,-0.5311578353212649,-2.062203459867658,-2.228284034139164,1.889242407328536,-0.2549988140417465,0.12146911733901772,-0.046739076862416525,-0.5481435060571345,0.9175216912483185,-0.02791693354221625,0.90599328704086,0.055157853619085095,-0.4209631735539361,0.580729277715762,-0.2800539069257706,-2.25,0.058931643918606724,-0.9392911764705882,1.1022703439020571,1.6457784719311248,-0.10924854303768616
AR,2017-12-01,-1.3529411764705879,-0.5923858807051614,-0.5654695504500964,0.11954292543501588,3.9277941176470677,0.010419117647058829,2.129402980990445,1.3031594378837914,-1.3527579963101022,-0.9505512374708314,-0.12106594230277867,0.297729700794763,-0.42609216105192793,0.06921311202764624,-0.4693517340738387,-1.688804473284986,-1.8098704155877647,0.6292734250185417,-0.3274988140417463,0.05896911733901772,0.0032609231375834713,-0.1426783979489703,0.22670823403459334,-0.32877988940289704,-0.09579252130496085,-0.3801602176387603,-0.9515914246161059,0.6196034304774267,-0.6707463729212364,-10.049999999999999,3.1215597012270653,-0.40179117647058815,0.4972859509367834,-0.024053398196355658,-0.07150784507848573
AR,2018-02-01,-2.352941176470588,-1.2635791905883575,-1.0620151770939863,0.04521860093501584,10.852794117647065,-0.09958088235294119,-0.1456502104989177,0.9194977209169442,-0.22326504568737682,-0.2697651537344594,-0.005578064872191035,0.4145051796908463,-0.22924312629203403,0.1848555831849188,-0.33086521169726524,-0.22985100980102513,-0.2354290746732164,-0.30434464745803735,0.00500118595825505,0.021469117339017685,0.003260923137583485,1.0612944063769656,1.0507609851413937,-0.3565913102819289,1.5070118676335056,-0.0700052893349209,0.48349310067321616,-0.1911101714198486,-0.9313579910589187,-8.899999999999999,-3.6541850740047046,-0.6842911764705883,0.5226037589210735,-0.959091687586348,0.00517896862249323
AR,2018-04-01,-3.352941176470588,-2.7905643651814733,-2.421257736501495,0.11278616843501588,-5.672205882352941,-0.0795808823529412,-0.01718792810046388,0.7971969746351428,0.9890190681286926,0.4246250350650831,-0.1475483261425783,0.25135353900461244,-0.14557438563731218,0.05702221167503385,-0.343997001886561,1.040908657351831,0.8933603312092524,-0.851694690395512,0.19500118595825278,-0.10353088266098229,0.003260923137583485,0.04492021594582818,0.1441370800076983,0.16686304531141705,0.021071818834349998,0.39999833991081457,0.5524256237010259,0.7779542400122912,0.1348856045632818,-0.1750000000000007,-4.289406943817044,0.21070882352941167,-0.6166405727043687,-1.8253838716382729,0.3832525373548733
AR,2018-05-01,-1.3529411764705879,-1.0854235882511123,-0.7815726204933502,0.11278616843501588,-20.57220588235294,-0.07208088235294119,-0.05021240362493984,0.1356608257302725,-1.1416297499606602,-1.1817120996907695,-0.4128830999023627,-0.08385367531001453,-0.7424114196418303,-0.2896023964101966,-0.7818784393566931,-1.2196456248091465,-1.6325287247115097,-1.8037035048717465,0.15250118595825413,-0.12853088266098228,-0.046739076862416525,-0.44636081174719244,0.765121814319413,0.13431900378312012,0.6076322420132247,0.7184520710293492,0.7175243093214161,0.04712362561795108,-0.6606498294519163,1.3500000000000014,-5.132676515253973,-0.30179117647058806,0.5513531722070593,0.26951074886484294,-0.23614661390553515
AR,2018-06-01,1.6470588235294121,1.19560346876563,0.7278858440635005,0.1871104929350158,13.70279411764706,-0.1495808823529412,0.013812071899535816,-0.027233099831119434,-0.9333982071358111,-1.4704266967567392,-0.8463612442382007,-0.5627462519729955,-1.1508126035279638,-0.737804596974716,-1.1670696049286153,-0.8010019846159255,-1.6473632288541271,-2.1221572359902807,0.7825011859582531,-0.1535308826609823,0.01576092313758347,-1.6831234388961192,0.6932092327291268,0.49033214096531896,0.5932138665889533,-0.13899816082187255,0.4139708727939966,0.5402825881351717,-0.1555942033005273,6.375,-1.8052161455246356,-1.118457843137255,-0.20790956813933636,1.860655666678443,-0.28926990557943677
AR,2018-07-01,-3.352941176470588,-1.3903536021046237,-1.06395018916654,0.20062400643501588,-19.747205882352937,-0.0545808823529412,0.8243916173540811,-0.24550933362097016,4.430813778177484,5.28592893577003,1.4786967046079038,-0.4739507531898641,3.8451282452693833,1.0028857554153454,3.3793394051947567,4.518291651235219,5.996988355843122,-2.409839308442062,-0.15999881404174587,-0.1160308826609823,-0.07173907686241653,0.3963181027837168,0.1641878770532594,0.427449319037172,-0.18205286558936762,0.7334899483938897,0.3294103254565015,-0.09988416669692701,1.6782806606200413,5.275000000000002,-1.520982816540231,-0.6267911764705878,-1.382179098710377,-2.6147692131234974,-0.36414718527896733
