Year Qtr,Site Code,Ammonia,Conductivity,D Oxygen,DOC,Nitrate,pH,Phosphate,Temperature,Turbidity
2017 Q4,AR,0.0875,922.5125,82.6,7.251250000000001,12.989374999999999,7.7612499999999995,2.83,17.05,66.26893266481267
2017 Q4,EM,0.10041666666666667,464.175,64.27916666666667,6.673055555555555,0.4673569444444444,7.394166666666667,0.16444444444444445,22.679166666666667,347.34101862525216
2017 Q4,GC,0.06791666666666667,493.07916666666665,61.1375,7.169583333333334,0.15015166666666668,7.4870833333333335,0.06458333333333333,21.8125,687.0818831291185
2017 Q4,MR,0.09,1122.5491666666667,74.55833333333332,4.168333333333333,0.031841666666666664,7.6658333333333335,0.055,22.266666666666666,66.23060498397626
2017 Q4,PD,0.07083333333333333,902.75,62.708333333333336,4.015833333333333,0.04861583333333334,7.520833333333334,0.056666666666666664,22.025,66.26373983924734
2017 Q4,PL,0.08166666666666667,1499,86.27499999999999,3.5366666666666666,2.8448333333333333,7.635833333333333,0.060833333333333336,20.783333333333335,369.81535686789414
2017 Q4,SF,0.12375,1191.125,66.875,6.82625,16.0075,7.21875,2.3512500000000003,21.6,67.06379003555264
2017 Q4,TR,0.17,3529.1666666666665,34.94166666666666,16.519166666666667,0.7982975,7.585833333333333,0.155,19.704166666666666,84.7165870878793
2017 Q4,WM,0.09833333333333334,451.27500000000003,49.391666666666666,10.181666666666667,0.13417166666666666,7.055833333333333,0.22333333333333336,20.95,1095.0003303565757
2018 Q1,AR,0.2383333333333333,965.6666666666666,83.55,NA,10.750333333333334,7.94,1.8066666666666666,14.283333333333333,119.6625
2018 Q1,EM,0.25083333333333335,509.84166666666664,83.46666666666667,NA,0.5675833333333333,7.698333333333333,0.1925,13.216666666666667,58.625
2018 Q1,GC,0.21166666666666667,447.8375,78.3125,NA,0.18065833333333334,7.8325,0.13833333333333334,9.5,21.3275
2018 Q1,MR,0.21416666666666667,1546.3333333333333,88.23333333333333,NA,0.03108333333333333,7.966666666666667,0.115,15.766666666666667,3.158333333333333
2018 Q1,PD,0.23083333333333333,742.7166666666667,82.70833333333333,NA,0.0205,7.740833333333334,0.10416666666666667,15.241666666666667,0.3375
2018 Q1,PL,0.17416666666666666,1417.625,106.1625,NA,2.4506666666666668,7.8412500000000005,0.05666666666666667,9.8375,3.1500000000000004
2018 Q1,SF,0.3783333333333333,1118.8333333333333,80.54166666666667,NA,16.185916666666667,7.519166666666667,1.9008333333333334,17.75,112.275
2018 Q1,TR,0.25083333333333335,3928.4166666666665,92.29166666666667,NA,0.9130833333333332,7.9816666666666665,0.2825,16.609166666666667,34.95
2018 Q1,WM,0.2275,507.07500000000005,90.41666666666667,NA,0.48546666666666666,7.805,0.09916666666666667,12.991666666666667,35.65
2018 Q2,AR,0.07555555555555556,1438.5,70.54166666666666,NA,5.595638888888889,8.429166666666665,2.5575,25.716666666666665,2.375
2018 Q2,EM,0.17083333333333334,948.4666666666667,70.05,NA,1.6883333333333332,7.963333333333333,0.9566666666666667,24.825,225.19166666666666
2018 Q2,GC,0.06999999999999999,416.39166666666665,35.38333333333333,NA,0.23,7.930833333333333,0.9924999999999999,23.833333333333332,18.316666666666666
2018 Q2,MR,0.13416666666666666,2589.4666666666667,71.48333333333333,NA,0.03275,8.205833333333333,0.46249999999999997,26.508333333333333,3.4591666666666665
2018 Q2,PD,0.13583333333333333,1020.3333333333334,79.23333333333333,NA,0.020155,8.150833333333333,0.21916666666666668,26.15833333333333,4.625
2018 Q2,PL,0.1225,1218.7575,64.61666666666666,NA,0.39116666666666666,8.245,0.3566666666666667,25.625,21.375
2018 Q2,SF,0.10166666666666666,1350.5,58.86666666666667,NA,11.528333333333332,8.065,1.7925,25.475,38.55
2018 Q2,TR,0.12416666666666668,3353.1666666666665,34.0475,NA,0.035166666666666666,8.481666666666667,0.06833333333333333,25.4,106.475
2018 Q2,WM,0.8716666666666666,800.7916666666666,73.51666666666667,NA,1.0246666666666666,8.321666666666667,0.11166666666666666,24.75,69.8
2018 Q3,AR,0.19166666666666665,1645.5166666666667,66.29166666666667,NA,4.189166666666667,8.345,1.5225,27.983333333333334,10.65
2018 Q3,EM,0.13666666666666666,540.0958333333333,45.166666666666664,NA,0.11,8.08,0.10250000000000001,27.516666666666666,9.966666666666667
2018 Q3,GC,0.12125,461.6166666666667,54.375,NA,0.13,7.831666666666667,0.085,26.9125,4.35
2018 Q3,MR,0.1125,1599,82.4125,NA,0.1275,8.22625,0.04375,28.8625,3.04625
2018 Q3,PD,0.24666666666666667,965.5833333333334,67.04166666666667,NA,0.2175,8.3966666666666665,0.0475,29.233333333333334,3.658333333333333
2018 Q3,PL,0.13874999999999998,1108.8125,89.125,NA,0.78125,8.0375,0.13,28.0875,110.525
2018 Q3,SF,0.21083333333333332,377.8383333333333,60.91111111111111,NA,7.452500000000001,8.113888888888889,1.7816666666666665,28.058333333333334,7.686111111111112
2018 Q3,TR,0.5233333333333333,3088.6666666666665,23.008333333333333,NA,0.09333333333333334,8.384166666666667,0.18000000000000002,26.566666666666666,17.328333333333333
2018 Q3,WM,0.13666666666666666,409.71250000000003,67.60833333333333,NA,0.09166666666666667,8.272499999999999,0.17333333333333334,26.9,38.733333333333334
2018 Q4,AR,0.17,262.8,83.3,NA,0.9525,8.2775,0.3175,14.975,33.175000000000004
2018 Q4,EM,0.2075,127.325,89.325,NA,0.7025,7.984999999999999,0.39,10.35,99.7
2018 Q4,GC,0.13,NA,NA,NA,0,NA,0.0075,NA,21.5
2018 Q4,MR,0.1925,871.375,73.4,NA,0.06125,8.693750000000001,0.037500000000000006,23.5625,5.05
2018 Q4,PD,0.1325,515.25,62.8,NA,0.0075,8.955,0.03,20.175,0
2018 Q4,PL,0.22625,1264.125,64.07,NA,2.08875,8.907499999999999,0.0775,25.4625,45.55416666666667
2018 Q4,SF,0.26,509,66.625,NA,4.705,8.0975,0.7575000000000001,17.625,16.475
2018 Q4,TR,0.085,3083.5,120.3425,NA,1.475,8.557500000000001,0.08249999999999999,16.225,4.1
2018 Q4,WM,0.0925,147.25,92.7,NA,0.0875,8.0725,0.125,9.625,30.6
2019 Q1,AR,NA,1387.75,88.425,NA,NA,NA,NA,21.575,22.75
2019 Q1,EM,NA,345.175,68.6,NA,NA,NA,NA,19.9,6.375
2019 Q1,GC,NA,329.9,67.8,NA,NA,NA,NA,20.85,0.9
2019 Q1,MR,NA,1072.3333333333333,82.66666666666667,NA,NA,NA,NA,21.3,0.2
2019 Q1,PD,NA,801.75,68.725,NA,NA,NA,NA,20.65,2.6025
2019 Q1,PL,NA,1501,90.6,NA,NA,NA,NA,21.8,0.475
2019 Q1,WM,NA,183.85,82.075,NA,NA,NA,NA,18.7,4.25
2019 Q2,SF,NA,987.75,67.25,NA,NA,NA,NA,22.275,30.2
2019 Q2,TR,NA,6379,22.7,NA,NA,NA,NA,21.625,0.1
2019 Q3,AR,NA,669.25,77.19,NA,NA,NA,NA,27.775,14.65
2019 Q4,EM,NA,603.75,53.45,NA,NA,7.455,NA,27.425,31.15
2019 Q4,MR,NA,3117.5,82.175,NA,NA,7.7025,NA,29.5,7.575
2019 Q4,PD,NA,1237.75,95.325,NA,NA,7.815,NA,26.175,2.075
2019 Q4,PL,NA,1582.7525,127.025,NA,NA,8.344999999999999,NA,28.125,22.85
2019 Q4,SF,NA,1095,82.7,NA,NA,NA,NA,29.75,11.95
2019 Q4,TR,NA,1963,67.775,NA,NA,7.965,NA,25.175,6.925
2019 Q4,WM,NA,566.5,67.875,NA,NA,7.7,NA,27.525,11.9
2020 Q1,AR,0.3589633333333333,1289.4166666666667,105.35000000000001,7.810333333333333,10.714583333333334,7.9175,1.8696833333333334,19.458333333333332,6.816666666666666
2020 Q1,EM,0.12326583333333332,787,76.99166666666666,4.298666666666667,0.5636666666666666,7.296666666666667,0.07255,18.150000000000002,98.74166666666666
2020 Q1,GC,0.44338916666666667,558.0416666666666,56.291666666666664,10.820833333333333,0.15182083333333335,7.571666666666666,1.0810083333333333,19.291666666666668,37.93333333333333
2020 Q1,MR,0.10507583333333333,2332.6666666666665,80.125,5.098,0.1,7.815833333333333,0.119815,18.741666666666667,24.766666666666666
2020 Q1,PD,0.09252250000000001,893.4166666666666,87.9,2.84925,0.1,7.880833333333333,0.27583083333333336,16.9,5.991666666666667
2020 Q1,PL,0.12847833333333333,1924.5,116.875,4.5675,1.4016583333333332,8.074,0.0764075,18.325000000000003,34.016666666666666
2020 Q1,SF,0.15713333333333335,1009.5833333333334,76.28333333333333,7.426,7.039750000000001,7.3225,2.20525,20.508333333333333,20.216666666666665
2020 Q1,TR,0.22008333333333333,6247.583333333333,31.208333333333332,11.03725,0.6148591666666666,8.041666666666666,0.6928083333333332,18.366666666666667,71.44166666666666
2020 Q1,WM,0.1123175,626.0833333333334,75.125,13.784083333333333,0.1228,7.640833333333333,0.20200583333333333,18.875,49.44166666666667
2020 Q2,AR,NA,700.75,61.025,NA,NA,7.645,NA,27.525,11.3
2020 Q2,EM,NA,302,44.65,NA,NA,7.315,NA,24.85,123
2020 Q2,GC,NA,293.8,27.15,NA,NA,7.34,NA,24.85,60.974999999999994
2020 Q2,MR,NA,1496,48.175,NA,NA,7.7575,NA,29.5,19.7
2020 Q2,PD,NA,631,74.125,NA,NA,7.6725,NA,24.9,18.1
2020 Q2,PL,NA,485.275,71.625,NA,NA,7.82,NA,25.6,25.5
2020 Q2,SF,NA,1062.75,68.075,NA,NA,7.1175,NA,28.15,36.35
2020 Q2,TR,NA,7451,10.675,NA,NA,7.57,NA,28.35,79.4
2020 Q2,WM,NA,362.175,76.85,NA,NA,7.715,NA,25.675,29.5
2020 Q3,AR,0.1302,853.85,65.85,8.05325,0.89945,8.4875,0.599825,28.525,15.8
2020 Q3,EM,NA,660.3375,51.412499999999994,NA,NA,8.285,NA,29.1875,31.075
2020 Q3,GC,NA,278.625,40.5,NA,NA,8.07,NA,26.675,5.825
2020 Q3,MR,0.24845,3141.25,64.57375,18.4825,0.1119275,8.4775,0.05061,30.125,12.55
2020 Q3,PD,3.48505,1170,84.1,15.204,0.09938125,8.44625,0.06694249999999999,29.9875,38.4625
2020 Q3,PL,NA,2213.5,44.25,NA,NA,8.5175,NA,28.25,52.6
2020 Q3,SF,0.1537,1130.875,67.2625,4.8345,10.408,6.69875,2.80725,28.675,23.837500000000002
2020 Q3,TR,NA,5176.125,137.45,NA,NA,9.3,NA,31.1125,28.737499999999997
2020 Q3,WM,0.07950499999999999,354.775,74.625,8.279250000000001,0.246375,8.18,0.1542,29.525,18.725
2020 Q4,AR,0.087255,859.3833333333333,80.63333333333334,7.3095,1.23,7.911666666666667,0.85965,17.741666666666667,4.961666666666667
2020 Q4,EM,NA,428.2,80.39166666666667,NA,NA,7.613333333333333,NA,19.025,34.913333333333334
2020 Q4,GC,0.07845,386,39.03333333333333,11.195,0.12745,6.7825,0.06897249999999999,16.983333333333334,5.388333333333334
2020 Q4,MR,NA,4400.25,62.63333333333333,NA,NA,7.589166666666666,NA,18.766666666666666,19.500833333333333
2020 Q4,PD,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020 Q4,PL,NA,1420.75,71.29166666666667,NA,NA,7.84,NA,18.366666666666667,24.014166666666668
2020 Q4,SF,0.1612625,1072.25,67.74166666666666,6.815625000000001,14.967875,6.910833333333334,2.46425,22.65833333333333,4.628333333333333
2020 Q4,TR,0.16002125,5010.166666666667,35.266666666666666,12.54125,0.199305,8.3425,0.12074625,17.883333333333333,25.889166666666668
2020 Q4,WM,NA,505.3875,66.9125,NA,NA,7.82375,NA,22.1125,10.99625
